dance 2 the house - i'm in control	lisa lashes & jon bishop	83	1	2004-04-30
unbelievable	lisa lashes vs lab 4	78	2	2002-09-13
sundissential ep	lisa lashes/paul kershaw	82	2	1999-09-24
the block party	lisa left eye lopes	16	5	2001-10-26
skip to my lu	lisa lisa	34	4	1994-03-25
head to toe	lisa lisa and cult jam	82	4	1987-07-03
let the beat hit 'em	lisa lisa and cult jam	17	6	1991-07-12
let the beat hit 'em, part two	lisa lisa and cult jam	49	2	1991-08-23
little jackie wants to be a star	lisa lisa and cult jam	90	2	1989-05-12
lost in emotion	lisa lisa and cult jam	58	8	1987-10-02
can you feel the beat	lisa lisa and cult jam with full force	97	1	1985-11-01
i wonder if i take you home	lisa lisa and cult jam with full force	12	18	1985-04-26
i do	lisa loeb	83	1	1998-02-13
do you sleep?	lisa loeb & nine stories	45	2	1995-09-15
stay (i missed you)	lisa loeb & nine stories	6	15	1994-09-02
love's heartbak	lisa m	79	5	1991-03-08
rock to the beat	lisa m	91	1	1989-04-28
all over	lisa maffia	2	12	2003-05-02
in love	lisa maffia	13	5	2003-08-08
women of the world	lisa maffia	77	1	2003-12-26
do that to me	lisa marie experience	33	2	1996-08-09
keep on jumpin'	lisa marie experience	7	16	1996-04-26
lights out	lisa marie presley	16	6	2003-07-11
the curse of voodoo ray	lisa may	64	2	1996-09-13
still alive (theme from mirror's edge)	lisa miskovsky	96	1	2008-12-05
i'm your man	lisa moorish	24	3	1995-08-18
just the way it is	lisa moorish	42	3	1995-01-06
love for life	lisa moorish	37	2	1996-05-17
mr friday night	lisa moorish	24	3	1996-02-02
another jam	lisa pin up	92	1	2001-05-11
baddest mutha	lisa pin up	85	1	2000-10-27
futu acid house	lisa pin up	86	1	2000-07-14
album sampler	lisa pin-up	91	1	2003-04-18
blow your mind (i am the woman)	lisa pin-up	60	3	2002-12-20
can't top it	lisa pin-up	78	1	2002-03-08
f**k this f**king f**k	lisa pin-up	82	1	2004-06-04
goes like this (bang)	lisa pin-up	92	1	2003-11-28
turn up the sound	lisa pin-up	60	3	2002-05-24
no flow	lisa roxanne	18	4	2001-06-08
electric	lisa scott-lee	13	3	2005-10-21
lately	lisa scott-lee	6	9	2003-05-23
too far gone	lisa scott-lee	11	5	2003-09-19
all around the world	lisa stansfield	1	14	1989-10-27
all woman	lisa stansfield	20	8	1991-12-20
change	lisa stansfield	10	7	1991-10-18
in all the right places	lisa stansfield	8	11	1993-06-04
let's just call it love	lisa stansfield	48	3	2001-06-22
little bit of heaven	lisa stansfield	32	5	1993-01-01
live together	lisa stansfield	10	6	1990-02-09
never, never gonna give you up	lisa stansfield	25	6	1997-06-20
set your loving fe	lisa stansfield	28	4	1992-06-05
so natural	lisa stansfield	15	5	1993-10-22
someday (i'm coming back)	lisa stansfield	11	10	1992-01-03
the al thing	lisa stansfield	9	10	1997-03-21
the line	lisa stansfield	64	2	1997-10-03
this is the right time	lisa stansfield	13	8	1989-08-11
time to make you mine	lisa stansfield	14	8	1992-03-13
what did i do to you (ep)	lisa stansfield	25	4	1990-05-11
people hold on (the bootleg mixes)	lisa stansfield/dirty rotten..	4	7	1997-01-17
the best day of our lives	lisbon lions ft martin o'neill	17	4	2002-05-10
cuckoo	lissie	81	1	2010-09-10
further away (romance police)	lissie	98	2	2013-08-16
go your own way	lissie	54	6	2012-03-16
when i'm alone	lissie	55	5	2010-07-02
my own worst enemy	lit	16	4	1999-06-25
over my head	lit	37	2	2000-08-18
zip-lock	lit	60	2	1999-09-24
close my eyes fover	lita ford	47	3	1989-05-19
gotta let go	lita ford	94	3	1984-05-04
hungry	lita ford	76	2	1990-07-13
kiss me deadly	lita ford	75	8	1988-05-27
shot of poison	lita ford	63	3	1992-01-10
(how much is) that doggie in the window	lita roza	1	14	1953-03-13
hey the	lita roza	17	1	1955-10-07
jimmy unknown	lita roza	15	5	1956-03-23
ride a rocket	lithium and sonya madan	40	2	1997-02-28
their way	littl'ans ft peter doherty	22	3	2005-10-28
big bad ep	little angels	74	2	1989-03-03
boneyard	little angels	33	4	1991-02-01
do you wanna riot	little angels	91	1	1989-10-27
don't pray for me	little angels	93	2	1989-12-01
i ain't gonna cry	little angels	26	3	1991-07-19
kicking up dust	little angels	46	4	1990-02-23
product of the working class	little angels	40	2	1991-03-29
sail away	little angels	45	3	1993-09-24
she's a little angel	little angels	21	3	1990-08-03
soapbox	little angels	33	4	1993-04-23
ten miles high	little angels	18	3	1994-04-08
too much too young	little angels	22	3	1992-11-06
womankind	little angels	12	6	1992-01-03
young gods	little angels	34	2	1991-05-31
radical your lover ft big bad horns	little angels and the big bad horns	34	4	1990-05-11
better use your head / gonna fix you good	little anthony and the imperials	42	4	1976-07-30
another sinful day	little axe	91	1	1995-05-12
fe salute	little barrie	73	1	2005-02-04
long hair	little barrie	97	1	2005-06-03
who comes to boogie	little benny and the masters	33	7	1985-02-01
earthquake	little boots	84	1	2009-11-27
meddle	little boots	97	1	2009-01-16
medy	little boots	6	19	2009-08-07
new in town	little boots	13	11	2009-06-05
whole of the moon	little caesar	68	3	1990-06-08
ritual union	little dragon	76	1	2011-08-05
keep your hands off my baby	little eva	30	5	1963-01-04
let's turkey trot	little eva	13	12	1963-03-08
the loco-motion	little eva	2	17	1962-09-07
the loco-motion	little eva	11	28	1972-07-28
the loco-motion	little eva	87	3	1986-09-12
the world should volve around me	little jackie	14	7	2008-08-22
i'm gonna knock on your door	little jimmy osmond	11	10	1974-03-22
long haid lover from liverpool	little jimmy osmond	1	27	1972-11-24
tweedle dee	little jimmy osmond	4	13	1973-03-30
ride on the rhythm	little louie & marc anthony	36	2	1998-01-30
ride on the rhythm	little louie vega and marc anthony	71	1	1991-10-04
house party at boothy's	little man tate	29	2	2006-09-08
man i hate your band	little man tate	26	1	2006-11-24
sexy in latin	little man tate	20	2	2007-02-02
this must be love	little man tate	33	1	2007-04-13
what what you got	little man tate	40	2	2006-06-02
what your boyfriend said	little man tate	60	1	2008-06-20
bak up song	little mix	9	18	2020-04-03
between us	little mix	47	2	2021-11-12
black magic	little mix	1	41	2015-07-17
bounce back	little mix	10	9	2019-06-21
cannonball	little mix	1	8	2011-12-23
change your life	little mix	12	9	2013-02-01
confetti	little mix	9	16	2020-11-13
cut you off	little mix	59	1	2021-11-19
dna	little mix	3	13	2012-11-23
f.u.	little mix	82	1	2016-11-11
grown	little mix	72	1	2015-11-06
hair	little mix	11	24	2015-09-04
happiness	little mix	43	3	2020-10-23
holiday	little mix	15	18	2020-07-31
how ya doin'	little mix	57	1	2013-04-19
is your love enough	little mix	47	10	2017-12-01
joan of arc	little mix	61	1	2018-11-09
little me	little mix	14	13	2013-11-22
love (sweet love)	little mix	33	7	2021-09-10
love me like you	little mix	11	24	2015-10-02
move	little mix	3	20	2013-11-15
no	little mix	35	2	2021-11-19
no mo sad songs	little mix	15	25	2017-03-10
not a pop song	little mix	49	1	2020-10-16
one i've been missing	little mix	59	2	2019-11-29
power	little mix	6	32	2017-06-02
salute	little mix	6	15	2014-05-16
shout out to my ex	little mix	1	35	2016-10-21
sweet melody	little mix	1	30	2020-10-30
the cu	little mix	49	1	2018-11-23
these four walls	little mix	57	1	2013-11-22
told you so	little mix	83	1	2018-11-16
touch	little mix	4	35	2016-11-25
weird people	little mix	78	1	2015-10-23
wings	little mix	1	25	2012-09-07
word up	little mix	6	6	2014-03-28
you gotta not	little mix	61	1	2016-11-04
oops	little mix ft charlie puth	41	13	2016-11-25
sect love song	little mix ft jason derulo	6	25	2016-01-08
how ya doin'	little mix ft missy elliott	16	10	2013-04-26
woman like me	little mix ft nicki minaj	2	20	2018-10-19
strip	little mix ft sharaya j	25	2	2018-11-23
think about us	little mix ft ty dolla sign	22	15	2019-02-01
little nikki says	little nikki	53	1	2013-11-01
oh mj	little ones	100	1	2007-02-09
ordinary song	little ones	98	1	2008-02-01
hello heartache, goodbye love	little peggy march	29	7	1963-09-13
baby face	little richard	2	15	1959-01-02
bama lama bama loo	little richard	20	7	1964-06-05
by the light of the silvery moon	little richard	17	5	1959-04-03
gat gosh a'mighty (it's a matter of time)	little richard	62	5	1986-05-30
good golly miss molly	little richard	8	9	1958-02-28
good golly miss molly / rip it up	little richard	37	4	1977-07-01
he got what he wanted	little richard	38	4	1962-10-12
jenny jenny	little richard	11	18	1957-09-13
kansas city	little richard	27	5	1959-06-12
keep a knockin'	little richard	21	7	1957-11-29
long tall sally	little richard	4	15	1957-02-08
lucille	little richard	10	9	1957-07-12
ooh! my soul	little richard	22	4	1958-07-11
operator	little richard	67	4	1986-10-17
rip it up	little richard	30	1	1956-12-14
she's got it	little richard	15	9	1957-03-08
somebody's comin'	little richard	93	2	1987-01-23
the girl can't help it	little richard	9	23	1957-03-15
the girl cant help it	little richard	17	7	1957-04-26
tutti frutti	little richard	29	1	1957-02-22
bitter fruit	little steven	66	5	1987-05-15
too good	little tony	19	8	1960-01-15
help i'm a fish	little trees	11	9	2001-08-31
smile for bradley	liv'n'g	28	1	2017-06-30
all over you	live	48	2	1995-10-06
faks	live	60	2	1997-07-11
i alone	live	48	4	1995-02-17
lakini's juice	live	29	2	1997-03-14
lightning crashes	live	33	2	1996-01-12
selling the drama	live	30	3	1994-10-07
the dolphin's cry	live	62	2	2000-02-04
be fe	live element	26	2	2002-01-25
times like these (bbc radio 1 stay home)	live lounge allstars	1	8	2020-04-24
why do i always get it wrong	live report	73	3	1989-05-12
fields of anfield road	liverpool collective/kop choir	14	5	2009-04-17
damin'	liverpool express	40	4	1977-06-03
every man must have a dam	liverpool express	17	12	1976-01-02
hold tight	liverpool express	46	2	1976-10-15
you a my love	liverpool express	11	9	1976-06-25
anfield rap (d machine in full effect)	liverpool fc	3	6	1988-05-13
pass & move (it's the liverpool groove)	liverpool fc & boot room boyz	4	5	1996-05-17
liverpool anthem	liverpool football club	54	8	1983-04-08
we can do it	liverpool football team	15	4	1977-05-27
sittin' on top of the world	liverpool football team 1986	50	3	1986-05-09
damer	livin' joy	1	32	1994-09-02
deep in you	livin' joy	17	4	1997-08-22
don't stop movin'	livin' joy	5	14	1996-06-14
follow the rules	livin' joy	9	7	1996-11-01
whe can i find love	livin' joy	12	4	1997-04-04
auslander	living colour	53	1	1993-04-16
cult of personality	living colour	75	6	1989-05-12
cult of personality	living colour	67	2	1991-10-25
glamour boys	living colour	94	1	1988-08-12
glamour boys	living colour	83	4	1989-10-20
leave it alone	living colour	34	2	1993-02-19
love ars its ugly head	living colour	12	11	1991-02-01
solace of you	living colour	33	5	1991-05-31
type	living colour	75	6	1990-08-31
a diffent air	living in a box	57	6	1989-12-22
blow the house down	living in a box	10	10	1989-02-17
gatecrashing	living in a box	36	6	1989-06-09
living in a box	living in a box	5	13	1987-04-03
love is the art	living in a box	45	4	1988-01-29
room in your heart	living in a box	5	15	1989-09-22
scales of justice	living in a box	30	6	1987-06-12
so the story goes ft bobby womack	living in a box featuring bobby womack	34	8	1987-09-25
i owe	living things	84	1	2004-04-30
good intentions / gangsta	livingstone	93	1	1995-12-01
now i'm that chick	livvi franc ft pitbull	40	3	2009-09-18
heavy high	liz horsman	79	1	1999-04-02
woman in love / i get the sweetest feeling	liz mcclarnon	5	6	2006-02-24
don't drop bombs	liza minnelli	46	3	1989-10-06
losing my mind	liza minnelli	6	7	1989-08-11
love pains	liza minnelli	41	3	1990-03-02
so sorry i said	liza minnelli	62	2	1989-11-24
2 be loved (am i ady)	lizzo	16	24	2022-07-22
about damn time	lizzo	3	31	2022-04-22
good as hell	lizzo	7	42	2019-08-02
juice	lizzo	38	9	2019-02-15
pink (from barbie the album)	lizzo	27	9	2023-07-28
someday at christmas	lizzo	8	5	2022-12-02
special	lizzo	66	5	2023-02-17
truth hurts	lizzo	29	28	2019-05-03
rumors	lizzo ft cardi b	20	9	2021-08-20
don't go	lizzy mack	52	2	1995-11-03
ceilings	lizzy mcalpine	6	20	2023-01-20
meant to be	lizzy/fredo/central cee	17	5	2021-06-04
ay caramba	lizzy/fredo/young t & bugsey	32	16	2018-08-03
2 cups	lizzy/tory lanez/fredo/popcaan	55	6	2019-10-04
don't let nobody hold you down	lj reynolds	53	4	1984-06-22
ain't nobody	ll cool j	1	12	1997-02-07
around the way girl	ll cool j	36	4	1991-03-08
around the way girl / mama said	ll cool j	41	4	1990-11-30
baby	ll cool j	56	3	2008-08-29
doin it	ll cool j	15	3	1996-05-31
father	ll cool j	10	5	1998-03-27
go cut cator go	ll cool j	66	2	1987-11-20
going back to cali / jack the ripper	ll cool j	37	4	1988-02-12
headsprung	ll cool j	25	4	2004-08-27
how i'm comin'	ll cool j	37	2	1993-04-09
i can't live without my radio	ll cool j	95	2	1986-01-24
i need love	ll cool j	8	11	1987-09-04
i'm bad	ll cool j	71	6	1987-06-05
i'm that type of guy	ll cool j	43	5	1989-06-09
loungin	ll cool j	7	8	1996-10-04
luv u better	ll cool j	7	9	2002-10-25
phenomenon	ll cool j	9	6	1997-10-31
rock the bells	ll cool j	98	2	1986-04-04
the boomin' system ft uncle l	ll cool j featuring uncle l	83	4	1990-08-31
hush	ll cool j ft 7 aurelius	3	11	2005-02-25
paradise	ll cool j ft amerie	18	8	2003-02-21
hey lover	ll cool j ft boyz ii men	17	4	1996-01-19
control myself	ll cool j ft jennifer lopez	2	14	2006-05-12
big wheels	llama farmers	67	1	1999-02-05
get the keys and go	llama farmers	74	1	1999-05-14
same song / movie	llama farmers	86	1	2000-05-05
snow white	llama farmers	100	1	2000-10-06
yellow	llama farmers	83	1	1999-08-20
get it shawty	lloyd	72	2	2007-08-17
on fi	lloyd banks	19	6	2004-08-20
hands up	lloyd banks ft 50 cent	43	4	2006-10-20
baby	lloyd cole	99	1	1996-05-10
don't look back	lloyd cole	59	3	1990-04-06
like lovers do	lloyd cole	24	3	1995-09-15
no blue skies	lloyd cole	42	4	1990-02-02
sentimental fool	lloyd cole	73	2	1995-12-01
she's a girl and i'm a man	lloyd cole	55	2	1991-08-30
so you'd like to save the world	lloyd cole	72	3	1993-09-24
brand new friend	lloyd cole and the commotions	19	9	1985-09-13
cut me down	lloyd cole and the commotions	38	4	1986-01-17
fost fi	lloyd cole and the commotions	41	6	1984-08-24
from the hip ep	lloyd cole and the commotions	59	2	1988-04-22
jennifer she said	lloyd cole and the commotions	31	5	1988-01-08
lost weekend	lloyd cole and the commotions	17	7	1985-11-08
my bag	lloyd cole and the commotions	46	4	1987-10-02
perfect skin	lloyd cole and the commotions	26	10	1984-05-25
rattlesnakes	lloyd cole and the commotions	65	3	1984-11-09
dedication to my ex (miss that)	lloyd ft andre 3000/lil wayne	3	21	2011-12-16
you	lloyd ft lil wayne	45	4	2007-06-01
how we do it (around my way)	lloyd ft ludacris	75	2	2008-08-08
i'm gonna get married	lloyd price	23	6	1959-09-11
lady luck	lloyd price	45	1	1960-04-22
personality	lloyd price	9	11	1959-06-12
stagger lee	lloyd price	7	14	1959-02-20
whe we you (on our wedding day)?	lloyd price	15	8	1959-05-15
you get what you give	lmc ft rachel mcfarlane	30	3	2006-02-03
take me to the clouds above	lmc vs u2	1	16	2004-01-02
i'm in miami bitch	lmfao	86	1	2009-12-11
sexy and i know it	lmfao	5	61	2011-07-29
sorry for party rocking	lmfao	23	14	2012-03-09
party rock anthem	lmfao/lauren bennett/goonrock	1	71	2011-04-01
champagne showers	lmfao/natalia kills	32	12	2011-06-17
everywhe	lnm projekt ft bonnie bailey	38	2	2005-03-18
work it to the bone	lnr	64	3	1989-06-02
disco machine gun	lo fidelity allstars	50	2	1997-10-10
kool rok bass	lo fidelity allstars	83	1	1997-06-20
sleeping faster	lo fidelity allstars	77	1	2002-02-08
vision incision	lo fidelity allstars	30	2	1998-05-01
battleflag	lo fidelity allstars/pigeonhed	36	2	1998-11-27
burma	lo step	96	1	2004-09-03
skinny	lo-rider ft cumberbatch	44	3	2006-11-24
i'd love you to want me	lobo	5	11	1974-06-07
me and you and a dog named boo	lobo	4	14	1971-06-18
the caribbean disco show	lobo	8	11	1981-07-24
ring ding ding	loc	58	2	2005-07-08
daydam believer	local hero	84	4	1988-08-12
blow ya mind	lock 'n' load	6	16	2000-03-17
house some mo	lock 'n' load	45	2	2001-03-02
unlock the funk	locksmith	42	6	1980-08-22
rudi's in love	locomotive	25	8	1968-10-18
no-one in the world	locust	78	1	1998-06-26
always round he	lodger	88	1	1998-07-10
i'm leaving	lodger	40	2	1998-05-01
small change	lodger	96	1	1998-10-30
44 mo	logic	75	2	2018-03-02
contra	logic	84	1	2018-03-16
keanu eves	logic	86	1	2019-01-25
the warning	logic	89	2	1990-07-13
homicide	logic ft eminem	15	7	2019-05-10
everyday	logic ft marshmello	46	8	2018-03-09
one day	logic ft ryan tedder	99	1	2018-08-03
1-800-273-8255	logic/alessia cara/khalid	9	23	2017-05-26
the trip / quite perfect	logistics/cls & wax	85	1	2005-04-15
don't panic	logo ft dawn joseph	42	2	2001-12-07
rhythm inside	loic nottet	69	1	2015-06-05
love drunk	loick essien	56	2	2010-09-24
me without you	loick essien	14	5	2011-11-18
stuttering	loick essien ft n-dubz	36	2	2011-02-18
how we roll	loick essien ft tanya lacey	2	10	2011-07-15
i just wanna make love 2 u	lois	90	1	1996-04-26
monalisa	lojay & sarz	99	1	2022-05-27
no strings (let's have sex)	lola	91	1	2006-09-29
wax the van	lola	65	2	1987-03-27
damin'	loleatta holloway	59	2	2000-11-24
love sensation 06	loleatta holloway	37	3	2006-06-09
stand up!	loleatta holloway	68	1	1994-03-25
the queen's anthem	loleatta holloway	77	3	1994-09-02
big boys don't cry / rockin' robin	lolly	10	12	1999-01-01
girls just wanna have fun	lolly	14	8	2000-09-08
mickey	lolly	4	11	1999-09-17
per semp amo (fover in love)	lolly	11	11	2000-05-05
viva la radio	lolly	7	10	1999-07-09
chapel of love	london boys	75	3	1990-06-15
fedom	london boys	54	3	1991-01-18
harlem desi	london boys	17	7	1989-09-15
london nights	london boys	2	9	1989-06-30
my love	london boys	46	6	1989-12-01
quiem	london boys	4	25	1988-01-01
cum dancing / down low	london elektricity	90	1	2002-10-25
diffent drum	london elektricity	77	2	2003-10-31
baby it's you	london grammar	80	4	2020-08-28
big pictu	london grammar	73	1	2017-02-10
hey now	london grammar	37	4	2014-03-28
how does it feel	london grammar	67	4	2021-04-23
nightcall	london grammar	53	6	2013-12-20
oh woman oh man	london grammar	85	2	2017-06-16
rooting for you	london grammar	58	2	2017-01-13
strong	london grammar	16	21	2013-09-13
wasting my young years	london grammar	31	4	2013-06-28
the living years	london hospices choir/carrack	81	1	2016-12-23
live like the other half do	london posse	89	2	1990-03-16
galloping home	london string chorale	31	13	1973-12-14
theme from 'superman'	london symphony orchestra	32	5	1979-01-05
9 a.m. (the comfort zone)	londonbeat	19	12	1988-01-01
a better love	londonbeat	23	11	1990-11-23
come back	londonbeat	69	2	1995-05-19
failing in love again	londonbeat	60	3	1989-02-10
